Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG01,SG01_HR,D13T26,NA,Syzygium filiforme,NA,LDMC,0.2160984516518725,3
SG01,SG01_HR,D13T26,NA,Syzygium filiforme,NA,SLA,15.009969075236402,3
SG01,SG01_HR,D13T26,NA,Syzygium filiforme,NA,Th,0.2796666666666667,3
SG01,SG01_HR,D13T3,NA,Dasymaschalon dasymaschalum,NA,Area_mm2,5521.585154243548,3
SG01,SG01_HR,D13T3,NA,Dasymaschalon dasymaschalum,NA,LDMC,0.48324749866857153,3
SG01,SG01_HR,D13T3,NA,Dasymaschalon dasymaschalum,NA,SLA,11.438263425525685,3
SG01,SG01_HR,D13T3,NA,Dasymaschalon dasymaschalum,NA,Th,0.17333333333333334,3
SG01,SG01_HR,D13T32,NA,Baccaurea parviflora,NA,Area_mm2,3327.180932717772,3
SG01,SG01_HR,D13T32,NA,Baccaurea parviflora,NA,LDMC,0.25764914135173045,3
SG01,SG01_HR,D13T32,NA,Baccaurea parviflora,NA,SLA,11.61845394496026,3
SG01,SG01_HR,D13T32,NA,Baccaurea parviflora,NA,Th,0.34500000000000003,3
SG01,SG01_HR,D13T39,NA,Scorodocarpus borneensis,NA,Area_mm2,11865.247520445073,3
SG01,SG01_HR,D13T39,NA,Scorodocarpus borneensis,NA,LDMC,0.35588925267544436,3
SG01,SG01_HR,D13T39,NA,Scorodocarpus borneensis,NA,SLA,9.962571979909724,3
SG01,SG01_HR,D13T39,NA,Scorodocarpus borneensis,NA,Th,0.315,3
SG01,SG01_HR,D13T4,NA,Gironniera nervosa,NA,Area_mm2,7763.152961426882,3
SG01,SG01_HR,D13T4,NA,Gironniera nervosa,NA,LDMC,0.33611953196494276,3
SG01,SG01_HR,D13T4,NA,Gironniera nervosa,NA,SLA,15.957899737804405,3
SG01,SG01_HR,D13T4,NA,Gironniera nervosa,NA,Th,0.2783333333333333,3
SG01,SG01_HR,D13T48,NA,Elaeocarpus mastersii,NA,Area_mm2,1433.022228905505,4
SG01,SG01_HR,D13T48,NA,Elaeocarpus mastersii,NA,LDMC,0.40065363563056355,4
SG01,SG01_HR,D13T48,NA,Elaeocarpus mastersii,NA,SLA,14.07855407622078,4
SG01,SG01_HR,D13T48,NA,Elaeocarpus mastersii,NA,Th,0.17475000000000002,4
SG01,SG01_HR,D13T5,NA,Aporosa frutescens,NA,Area_mm2,4021.5833696805776,3
SG01,SG01_HR,D13T5,NA,Aporosa frutescens,NA,LDMC,0.27849436577015624,3
SG01,SG01_HR,D13T5,NA,Aporosa frutescens,NA,SLA,19.189495567664792,3
SG01,SG01_HR,D13T5,NA,Aporosa frutescens,NA,Th,0.177,3
SG01,SG01_HR,D13T50,NA,Gironniera nervosa,NA,Area_mm2,6521.4851892357665,3
SG01,SG01_HR,D13T50,NA,Gironniera nervosa,NA,LDMC,0.32861488022752205,3
SG01,SG01_HR,D13T50,NA,Gironniera nervosa,NA,SLA,18.785264650797345,3
SG01,SG01_HR,D13T50,NA,Gironniera nervosa,NA,Th,0.3456666666666667,3
SG01,SG01_HR,D13T55,NA,Archidendron clypearia,NA,Area_mm2,64129.83613719583,3
SG01,SG01_HR,D13T55,NA,Archidendron clypearia,NA,LDMC,0.36956774728160574,3
SG01,SG01_HR,D13T55,NA,Archidendron clypearia,NA,SLA,18.016905367335664,3
SG01,SG01_HR,D13T55,NA,Archidendron clypearia,NA,Th,0.18433333333333332,3
SG01,SG01_HR,D13T57,NA,Syzygium filiforme,NA,Area_mm2,3082.2805852849588,2
SG01,SG01_HR,D13T57,NA,Syzygium filiforme,NA,LDMC,0.38068971865244583,2
SG01,SG01_HR,D13T57,NA,Syzygium filiforme,NA,SLA,13.0881333024303,2
SG01,SG01_HR,D13T57,NA,Syzygium filiforme,NA,Th,0.201,2
SG01,SG01_HR,D13T58,NA,Gynotroches axillaris,NA,Area_mm2,9444.650202074843,3
SG01,SG01_HR,D13T58,NA,Gynotroches axillaris,NA,LDMC,0.25943960625408524,3
SG01,SG01_HR,D13T58,NA,Gynotroches axillaris,NA,SLA,11.158954262176447,3
SG01,SG01_HR,D13T58,NA,Gynotroches axillaris,NA,Th,0.38566666666666666,3
SG01,SG01_HR,D13T59,NA,Gynotroches axillaris,NA,Area_mm2,10903.278114631497,3
SG01,SG01_HR,D13T59,NA,Gynotroches axillaris,NA,LDMC,0.2707401804445478,3
SG01,SG01_HR,D13T59,NA,Gynotroches axillaris,NA,SLA,11.439850088640757,3
SG01,SG01_HR,D13T59,NA,Gynotroches axillaris,NA,Th,0.375,3
SG01,SG01_HR,D13T60,NA,Guioa pubescens,NA,Area_mm2,28912.059368530947,3
SG01,SG01_HR,D13T60,NA,Guioa pubescens,NA,LDMC,0.4324189862961151,3
SG01,SG01_HR,D13T60,NA,Guioa pubescens,NA,SLA,9.658751844277758,3
SG01,SG01_HR,D13T60,NA,Guioa pubescens,NA,Th,0.23033333333333333,3
SG01,SG01_HR,D13T62,NA,Gynotroches axillaris,NA,Area_mm2,15801.258778991365,3
SG01,SG01_HR,D13T62,NA,Gynotroches axillaris,NA,LDMC,0.23457327896210622,3
SG01,SG01_HR,D13T62,NA,Gynotroches axillaris,NA,SLA,16.734590479345634,3
SG01,SG01_HR,D13T62,NA,Gynotroches axillaris,NA,Th,0.2773333333333333,3
SG01,SG01_HR,D13T65,NA,Ixonanthes reticulata,NA,Area_mm2,16060.797090034383,3
SG01,SG01_HR,D13T65,NA,Ixonanthes reticulata,NA,LDMC,0.2512180489463713,3
SG01,SG01_HR,D13T65,NA,Ixonanthes reticulata,NA,SLA,22.03275152874081,3
SG01,SG01_HR,D13T65,NA,Ixonanthes reticulata,NA,Th,0.16933333333333334,3
SG01,SG01_HR,D13T72,NA,Melastoma malabathricum,NA,Area_mm2,2097.4414521267445,3
SG01,SG01_HR,D13T72,NA,Melastoma malabathricum,NA,LDMC,0.3123787053844804,3
SG01,SG01_HR,D13T72,NA,Melastoma malabathricum,NA,SLA,15.566751379054365,3
SG01,SG01_HR,D13T72,NA,Melastoma malabathricum,NA,Th,0.245,3
SG01,SG01_HR,D13T76,NA,Rhodamnia cinerea,NA,Area_mm2,2194.3612108589487,3
SG01,SG01_HR,D13T76,NA,Rhodamnia cinerea,NA,LDMC,0.344674333068935,3
SG01,SG01_HR,D13T76,NA,Rhodamnia cinerea,NA,SLA,13.939749419321387,3
SG01,SG01_HR,D13T76,NA,Rhodamnia cinerea,NA,Th,0.26733333333333337,3
SG01,SG01_HR,D13T91,NA,Syzygium borneense,NA,Area_mm2,7058.162731980104,3
SG01,SG01_HR,D13T91,NA,Syzygium borneense,NA,LDMC,0.34076984073693506,3
SG01,SG01_HR,D13T91,NA,Syzygium borneense,NA,SLA,12.845228345253357,3
SG01,SG01_HR,D13T91,NA,Syzygium borneense,NA,Th,0.20500000000000002,2
SG01,SG01_HR,D13T92,NA,Syzygium ridleyi,NA,Area_mm2,4819.197070139817,3
SG01,SG01_HR,D13T92,NA,Syzygium ridleyi,NA,LDMC,0.36248914371757407,3
SG01,SG01_HR,D13T92,NA,Syzygium ridleyi,NA,SLA,11.025958306364057,3
SG01,SG01_HR,D13T92,NA,Syzygium ridleyi,NA,Th,0.29233333333333333,3
SG01,SG01_HR,D13TNT1,NA,Uvaria curtisii,NA,Area_mm2,18137.34491600905,3
SG01,SG01_HR,D13TNT1,NA,Uvaria curtisii,NA,LDMC,0.46929458543378694,3
SG01,SG01_HR,D13TNT1,NA,Uvaria curtisii,NA,SLA,5.633394141497846,3
SG01,SG01_HR,D13TNT1,NA,Uvaria curtisii,NA,Th,0.387,3
SG01,SG01_HR,D13TNT2,NA,Aporosa lunata,NA,Area_mm2,7998.700878306261,3
SG01,SG01_HR,D13TNT2,NA,Aporosa lunata,NA,LDMC,0.3547772429935746,3
SG01,SG01_HR,D13TNT2,NA,Aporosa lunata,NA,SLA,9.991848579988584,3
SG01,SG01_HR,D13TNT2,NA,Aporosa lunata,NA,Th,0.449,3
SG01,SG01_HR,D13TTimonius,NA,Timonius wallichianus,NA,Area_mm2,4047.7888131858185,3
SG01,SG01_HR,D13TTimonius,NA,Timonius wallichianus,NA,LDMC,0.34916108948934715,3
SG01,SG01_HR,D13TTimonius,NA,Timonius wallichianus,NA,SLA,14.163811485299348,3
SG01,SG01_HR,D13TTimonius,NA,Timonius wallichianus,NA,Th,0.208,3
SG01,SG01_HR,D13Tunknown climber,NA,Byttneria maingayi,NA,Area_mm2,12171.024687808862,3
SG01,SG01_HR,D13Tunknown climber,NA,Byttneria maingayi,NA,LDMC,0.3625249562086763,3
SG01,SG01_HR,D13Tunknown climber,NA,Byttneria maingayi,NA,SLA,14.932081145303428,3
SG01,SG01_HR,D13Tunknown climber,NA,Byttneria maingayi,NA,Th,0.23766666666666666,3
SG01,SG01_HR,D23T13,NA,Scleropyrum pentandrum,NA,Area_mm2,20847.61668597925,3
SG01,SG01_HR,D23T13,NA,Scleropyrum pentandrum,NA,LDMC,0.23037263288803952,3
SG01,SG01_HR,D23T13,NA,Scleropyrum pentandrum,NA,PL,9.896075203657858,3
SG01,SG01_HR,D23T13,NA,Scleropyrum pentandrum,NA,SLA,17.150761021075148,3
SG01,SG01_HR,D23T13,NA,Scleropyrum pentandrum,NA,Th,0.22033333333333333,3
SG01,SG01_HR,D23T14,NA,Xanthophyllum eurhynchum,NA,Area_mm2,1562.329019758621,3
SG01,SG01_HR,D23T14,NA,Xanthophyllum eurhynchum,NA,LDMC,0.4271764192774156,3
SG01,SG01_HR,D23T14,NA,Xanthophyllum eurhynchum,NA,PL,9.413456387942155,3
SG01,SG01_HR,D23T14,NA,Xanthophyllum eurhynchum,NA,SLA,15.647766175868234,3
SG01,SG01_HR,D23T14,NA,Xanthophyllum eurhynchum,NA,Th,0.23033333333333333,3
SG01,SG01_HR,D23T17,NA,Baccaurea parviflora,NA,Area_mm2,4606.9919979401775,3
SG01,SG01_HR,D23T17,NA,Baccaurea parviflora,NA,LDMC,0.27248713274389064,3
SG01,SG01_HR,D23T17,NA,Baccaurea parviflora,NA,PL,53.42962447010567,3
SG01,SG01_HR,D23T17,NA,Baccaurea parviflora,NA,SLA,8.91703171580029,3
SG01,SG01_HR,D23T17,NA,Baccaurea parviflora,NA,Th,0.42933333333333334,3
SG01,SG01_HR,D23T2,NA,Dyera costulata,NA,Area_mm2,16511.23346682712,3
SG01,SG01_HR,D23T2,NA,Dyera costulata,NA,LDMC,0.38342617428517806,3
SG01,SG01_HR,D23T2,NA,Dyera costulata,NA,PL,44.30761897159645,3
SG01,SG01_HR,D23T2,NA,Dyera costulata,NA,SLA,14.654823583013343,3
SG01,SG01_HR,D23T2,NA,Dyera costulata,NA,Th,0.20700000000000002,3
SG01,SG01_HR,D23T20,NA,Nenga pumila,NA,Area_mm2,801318.0275924762,1
SG01,SG01_HR,D23T20,NA,Nenga pumila,NA,LDMC,0.3786290754528218,1
SG01,SG01_HR,D23T20,NA,Nenga pumila,NA,SLA,8.01100929240652,1
SG01,SG01_HR,D23T20,NA,Nenga pumila,NA,Th,0.391,1
SG01,SG01_HR,D23T22,NA,Porterandia anisophylla,NA,Area_mm2,33678.10242291677,3
SG01,SG01_HR,D23T22,NA,Porterandia anisophylla,NA,LDMC,0.3046451462606893,3
SG01,SG01_HR,D23T22,NA,Porterandia anisophylla,NA,PL,22.815738190737523,3
SG01,SG01_HR,D23T22,NA,Porterandia anisophylla,NA,SLA,14.276371855708307,3
SG01,SG01_HR,D23T22,NA,Porterandia anisophylla,NA,Th,0.37033333333333335,3
SG01,SG01_HR,D23T25,NA,Macaranga conifera,NA,Area_mm2,4252.4670186906915,3
SG01,SG01_HR,D23T25,NA,Macaranga conifera,NA,LDMC,0.34845715960401824,3
SG01,SG01_HR,D23T25,NA,Macaranga conifera,NA,PL,71.99337443068393,3
SG01,SG01_HR,D23T25,NA,Macaranga conifera,NA,SLA,12.88540577378193,3
SG01,SG01_HR,D23T25,NA,Macaranga conifera,NA,Th,0.21533333333333335,3
SG01,SG01_HR,D23T27,NA,Archidendron clypearia,NA,Area_mm2,51297.493773140275,3
SG01,SG01_HR,D23T27,NA,Archidendron clypearia,NA,LDMC,0.42053759053379436,3
SG01,SG01_HR,D23T27,NA,Archidendron clypearia,NA,PL,45.83533490037411,3
SG01,SG01_HR,D23T27,NA,Archidendron clypearia,NA,SLA,14.137244832597395,3
SG01,SG01_HR,D23T27,NA,Archidendron clypearia,NA,Th,0.20466666666666666,3
SG01,SG01_HR,D23T3,NA,Diplospora malaccensis,NA,Area_mm2,4311.126399798576,3
SG01,SG01_HR,D23T3,NA,Diplospora malaccensis,NA,LDMC,0.6232186547945869,3
SG01,SG01_HR,D23T3,NA,Diplospora malaccensis,NA,PL,12.320594578554,2
SG01,SG01_HR,D23T3,NA,Diplospora malaccensis,NA,SLA,8.204516830388657,3
SG01,SG01_HR,D23T3,NA,Diplospora malaccensis,NA,Th,0.21333333333333335,3
SG01,SG01_HR,D23T37,NA,Dyera costulata,NA,Area_mm2,16510.478390676155,3
SG01,SG01_HR,D23T37,NA,Dyera costulata,NA,LDMC,0.35380342030478434,3
SG01,SG01_HR,D23T37,NA,Dyera costulata,NA,PL,45.16936571394578,3
SG01,SG01_HR,D23T37,NA,Dyera costulata,NA,SLA,11.12342049370668,3
SG01,SG01_HR,D23T37,NA,Dyera costulata,NA,Th,0.23066666666666666,3
SG01,SG01_HR,D23T38,NA,Palaquium obovatum,NA,Area_mm2,15223.78561876139,3
SG01,SG01_HR,D23T38,NA,Palaquium obovatum,NA,LDMC,0.4355962081465683,3
SG01,SG01_HR,D23T38,NA,Palaquium obovatum,NA,PL,20.941171150201296,3
SG01,SG01_HR,D23T38,NA,Palaquium obovatum,NA,SLA,8.393549584009886,3
SG01,SG01_HR,D23T38,NA,Palaquium obovatum,NA,Th,0.2856666666666667,3
SG01,SG01_HR,D23T39,NA,Lindera lucida,NA,Area_mm2,4755.314282493914,3
SG01,SG01_HR,D23T39,NA,Lindera lucida,NA,LDMC,0.3455107544800852,3
SG01,SG01_HR,D23T39,NA,Lindera lucida,NA,PL,16.826117142519863,3
SG01,SG01_HR,D23T39,NA,Lindera lucida,NA,SLA,8.868154439105917,3
SG01,SG01_HR,D23T39,NA,Lindera lucida,NA,Th,0.3343333333333333,3
SG01,SG01_HR,D23T41,NA,Diplospora malaccensis,NA,Area_mm2,6424.281082206205,2
SG01,SG01_HR,D23T41,NA,Diplospora malaccensis,NA,LDMC,0.3486849622428617,2
SG01,SG01_HR,D23T41,NA,Diplospora malaccensis,NA,PL,10.84797313136066,2
SG01,SG01_HR,D23T41,NA,Diplospora malaccensis,NA,SLA,12.393888733718107,2
SG01,SG01_HR,D23T41,NA,Diplospora malaccensis,NA,Th,0.244,2
SG01,SG01_HR,D23T43,NA,Timonius wallichianus,NA,Area_mm2,12839.642230008738,3
SG01,SG01_HR,D23T43,NA,Timonius wallichianus,NA,LDMC,0.24356518984195133,3
SG01,SG01_HR,D23T43,NA,Timonius wallichianus,NA,PL,27.878099311298378,3
SG01,SG01_HR,D23T43,NA,Timonius wallichianus,NA,SLA,29.03724458929442,3
SG01,SG01_HR,D23T43,NA,Timonius wallichianus,NA,Th,0.15633333333333335,3
SG01,SG01_HR,D23T44,NA,Litsea firma,NA,Area_mm2,4347.291202155813,3
SG01,SG01_HR,D23T44,NA,Litsea firma,NA,LDMC,0.33174576371622366,3
SG01,SG01_HR,D23T44,NA,Litsea firma,NA,PL,14.030141581745154,3
SG01,SG01_HR,D23T44,NA,Litsea firma,NA,SLA,15.369782013367978,3
SG01,SG01_HR,D23T44,NA,Litsea firma,NA,Th,0.303,3
SG01,SG01_HR,D23T45,NA,Phaeanthus ophthalmicus,NA,Area_mm2,5556.128693409547,2
SG01,SG01_HR,D23T45,NA,Phaeanthus ophthalmicus,NA,LDMC,0.4685024390396926,2
SG01,SG01_HR,D23T45,NA,Phaeanthus ophthalmicus,NA,PL,13.242586358052828,2
SG01,SG01_HR,D23T45,NA,Phaeanthus ophthalmicus,NA,SLA,15.646774873957085,2
SG01,SG01_HR,D23T45,NA,Phaeanthus ophthalmicus,NA,Th,0.183,2
SG01,SG01_HR,D23T47,NA,Calophyllum wallichianum var. incrassatum,NA,Area_mm2,12388.305018694116,3
SG01,SG01_HR,D23T47,NA,Calophyllum wallichianum var. incrassatum,NA,LDMC,0.4202386874612821,3
SG01,SG01_HR,D23T47,NA,Calophyllum wallichianum var. incrassatum,NA,PL,24.23970923043264,3
SG01,SG01_HR,D23T47,NA,Calophyllum wallichianum var. incrassatum,NA,SLA,7.263929223582761,3
SG01,SG01_HR,D23T47,NA,Calophyllum wallichianum var. incrassatum,NA,Th,0.34,3
SG01,SG01_HR,D23T5,NA,Gironniera nervosa,NA,Area_mm2,4647.993110833989,3
SG01,SG01_HR,D23T5,NA,Gironniera nervosa,NA,LDMC,0.46081115020725655,3
SG01,SG01_HR,D23T5,NA,Gironniera nervosa,NA,PL,8.615256682748479,3
SG01,SG01_HR,D23T5,NA,Gironniera nervosa,NA,SLA,9.53624399958408,3
SG01,SG01_HR,D23T5,NA,Gironniera nervosa,NA,Th,0.40166666666666667,3
SG01,SG01_HR,D23T56,NA,Bhesa robusta,NA,Area_mm2,6242.455877675538,3
SG01,SG01_HR,D23T56,NA,Bhesa robusta,NA,LDMC,0.38052238446842424,3
SG01,SG01_HR,D23T56,NA,Bhesa robusta,NA,PL,21.467487373405973,3
SG01,SG01_HR,D23T56,NA,Bhesa robusta,NA,SLA,15.28921594212338,3
SG01,SG01_HR,D23T56,NA,Bhesa robusta,NA,Th,0.16266666666666668,3
SG01,SG01_HR,D23T57,NA,Macaranga gigantea,NA,Area_mm2,297832.4185880558,3
SG01,SG01_HR,D23T57,NA,Macaranga gigantea,NA,LDMC,0.3136378944236276,3
SG01,SG01_HR,D23T57,NA,Macaranga gigantea,NA,SLA,19.043208591760457,3
SG01,SG01_HR,D23T57,NA,Macaranga gigantea,NA,Th,0.252,3
SG01,SG01_HR,D23T62,NA,Cratoxylum arborescens,NA,Area_mm2,4275.002218626674,6
SG01,SG01_HR,D23T62,NA,Cratoxylum arborescens,NA,LDMC,0.30211034863053043,6
SG01,SG01_HR,D23T62,NA,Cratoxylum arborescens,NA,PL,14.123745285623583,6
SG01,SG01_HR,D23T62,NA,Cratoxylum arborescens,NA,SLA,11.223811346400955,6
SG01,SG01_HR,D23T62,NA,Cratoxylum arborescens,NA,Th,0.313,6
SG01,SG01_HR,D23T65,NA,Xanthophyllum flavescens,NA,Area_mm2,5552.700982211565,3
SG01,SG01_HR,D23T65,NA,Xanthophyllum flavescens,NA,LDMC,0.3071826583023228,3
SG01,SG01_HR,D23T65,NA,Xanthophyllum flavescens,NA,PL,12.592318134616772,2
SG01,SG01_HR,D23T65,NA,Xanthophyllum flavescens,NA,SLA,17.853902826252384,3
SG01,SG01_HR,D23T65,NA,Xanthophyllum flavescens,NA,Th,0.189,3
SG01,SG01_HR,D23T70,NA,Buchanania sessifolia,NA,Area_mm2,7835.394155326212,3
SG01,SG01_HR,D23T70,NA,Buchanania sessifolia,NA,LDMC,0.3084419668747286,3
SG01,SG01_HR,D23T70,NA,Buchanania sessifolia,NA,PL,27.589649384834015,3
SG01,SG01_HR,D23T70,NA,Buchanania sessifolia,NA,SLA,14.450182533032681,3
SG01,SG01_HR,D23T70,NA,Buchanania sessifolia,NA,Th,0.24733333333333335,3
SG01,SG01_HR,D23T75,NA,Dyera costulata,NA,Area_mm2,11762.841512210904,3
SG01,SG01_HR,D23T75,NA,Dyera costulata,NA,LDMC,0.39351580521339036,3
SG01,SG01_HR,D23T75,NA,Dyera costulata,NA,PL,41.36568748462336,3
SG01,SG01_HR,D23T75,NA,Dyera costulata,NA,SLA,10.505389503361659,3
SG01,SG01_HR,D23T75,NA,Dyera costulata,NA,Th,0.228,3
SG01,SG01_HR,D23T79,NA,Tabernaemontana corymbosa,NA,Area_mm2,8782.41735441732,3
SG01,SG01_HR,D23T79,NA,Tabernaemontana corymbosa,NA,LDMC,0.2412606209197241,3
SG01,SG01_HR,D23T79,NA,Tabernaemontana corymbosa,NA,PL,17.42630032882539,3
SG01,SG01_HR,D23T79,NA,Tabernaemontana corymbosa,NA,SLA,13.559666375954297,3
SG01,SG01_HR,D23T79,NA,Tabernaemontana corymbosa,NA,Th,0.305,3
SG01,SG01_HR,D23T81,NA,Bhesa robusta,NA,Area_mm2,6730.655619942596,3
SG01,SG01_HR,D23T81,NA,Bhesa robusta,NA,LDMC,0.4286509605028295,3
SG01,SG01_HR,D23T81,NA,Bhesa robusta,NA,PL,14.498536397434304,3
SG01,SG01_HR,D23T81,NA,Bhesa robusta,NA,SLA,16.87621960641834,3
SG01,SG01_HR,D23T81,NA,Bhesa robusta,NA,Th,0.14466666666666667,3
SG01,SG01_HR,D23TLEUCONOTIS,NA,Leuconotis griffithii,NA,Area_mm2,7169.132641875873,3
SG01,SG01_HR,D23TLEUCONOTIS,NA,Leuconotis griffithii,NA,LDMC,0.5831338038466924,3
SG01,SG01_HR,D23TLEUCONOTIS,NA,Leuconotis griffithii,NA,PL,33.33503532148466,3
SG01,SG01_HR,D23TLEUCONOTIS,NA,Leuconotis griffithii,NA,SLA,7.053128409418486,3
SG01,SG01_HR,D23TLEUCONOTIS,NA,Leuconotis griffithii,NA,Th,0.311,3
SG01,SG01_HR,D23Tspatholobus vine,NA,Spatholobus ridleyi,NA,Area_mm2,23442.667658482253,3
SG01,SG01_HR,D23Tspatholobus vine,NA,Spatholobus ridleyi,NA,LDMC,0.3902690746766496,3
SG01,SG01_HR,D23Tspatholobus vine,NA,Spatholobus ridleyi,NA,PL,45.56454738135012,3
SG01,SG01_HR,D23Tspatholobus vine,NA,Spatholobus ridleyi,NA,SLA,16.39867528848194,3
SG01,SG01_HR,D23Tspatholobus vine,NA,Spatholobus ridleyi,NA,Th,0.289,3
SG01,SG01_HR,D57T1,NA,Nephelium maingayi,NA,Area_mm2,81648.66376941427,3
SG01,SG01_HR,D57T1,NA,Nephelium maingayi,NA,LDMC,0.3085059397615537,3
SG01,SG01_HR,D57T1,NA,Nephelium maingayi,NA,PL,128.43195816566558,3
SG01,SG01_HR,D57T1,NA,Nephelium maingayi,NA,SLA,13.117734149644328,3
SG01,SG01_HR,D57T1,NA,Nephelium maingayi,NA,Th,0.31733333333333336,3
SG01,SG01_HR,D57T107,NA,Psydrax sp. 10,NA,Area_mm2,1343.0917035327275,3
SG01,SG01_HR,D57T107,NA,Psydrax sp. 10,NA,LDMC,0.4486833814512994,3
SG01,SG01_HR,D57T107,NA,Psydrax sp. 10,NA,PL,8.22382386720299,3
SG01,SG01_HR,D57T107,NA,Psydrax sp. 10,NA,SLA,12.29702702345199,3
SG01,SG01_HR,D57T107,NA,Psydrax sp. 10,NA,Th,0.138,3
SG01,SG01_HR,D57T117,NA,Cratoxylum formosum,NA,Area_mm2,2118.62420553916,3
SG01,SG01_HR,D57T117,NA,Cratoxylum formosum,NA,LDMC,0.322200570372608,3
SG01,SG01_HR,D57T117,NA,Cratoxylum formosum,NA,PL,6.637085864241079,3
SG01,SG01_HR,D57T117,NA,Cratoxylum formosum,NA,SLA,30.472330134130264,3
SG01,SG01_HR,D57T117,NA,Cratoxylum formosum,NA,Th,0.14233333333333334,3
SG01,SG01_HR,D57T13,NA,Aquilaria malaccensis,NA,LDMC,0.45383969371660215,3
SG01,SG01_HR,D57T13,NA,Aquilaria malaccensis,NA,Th,0.19166666666666665,3
SG01,SG01_HR,D57T19,NA,Elaeocarpus ferrugineus,NA,Area_mm2,8246.994289455446,3
SG01,SG01_HR,D57T19,NA,Elaeocarpus ferrugineus,NA,LDMC,0.48088863950148775,2
SG01,SG01_HR,D57T19,NA,Elaeocarpus ferrugineus,NA,PL,59.35159685153039,3
SG01,SG01_HR,D57T19,NA,Elaeocarpus ferrugineus,NA,SLA,8.459178072014215,3
SG01,SG01_HR,D57T19,NA,Elaeocarpus ferrugineus,NA,Th,0.31166666666666665,3
SG01,SG01_HR,D57T35,NA,Psydrax sp. 10,NA,LDMC,0.6011719325036293,3
SG01,SG01_HR,D57T35,NA,Psydrax sp. 10,NA,Th,0.16666666666666666,3
SG01,SG01_HR,D57T41,NA,Cratoxylum formosum,NA,Area_mm2,2202.461553111412,2
SG01,SG01_HR,D57T41,NA,Cratoxylum formosum,NA,LDMC,0.5579890637694122,3
SG01,SG01_HR,D57T41,NA,Cratoxylum formosum,NA,PL,8.325626126652281,2
SG01,SG01_HR,D57T41,NA,Cratoxylum formosum,NA,SLA,13.711748789623364,2
SG01,SG01_HR,D57T41,NA,Cratoxylum formosum,NA,Th,0.19333333333333333,3
SG01,SG01_HR,D57T43,NA,Horsfieldia polyspherula,NA,Area_mm2,8145.625316188112,3
SG01,SG01_HR,D57T43,NA,Horsfieldia polyspherula,NA,LDMC,0.3026812755645647,3
SG01,SG01_HR,D57T43,NA,Horsfieldia polyspherula,NA,PL,14.07826987813129,3
SG01,SG01_HR,D57T43,NA,Horsfieldia polyspherula,NA,SLA,12.0012263228912,3
SG01,SG01_HR,D57T43,NA,Horsfieldia polyspherula,NA,Th,0.27,3
SG01,SG01_HR,D57T46,NA,Aporosa nervosa,NA,Area_mm2,2126.4497574202273,3
SG01,SG01_HR,D57T46,NA,Aporosa nervosa,NA,LDMC,0.3889376991166537,2
SG01,SG01_HR,D57T46,NA,Aporosa nervosa,NA,PL,8.7189921644236,3
SG01,SG01_HR,D57T46,NA,Aporosa nervosa,NA,SLA,12.577636083515175,3
SG01,SG01_HR,D57T46,NA,Aporosa nervosa,NA,Th,0.293,3
SG01,SG01_HR,D57T61,NA,Calophyllum teysmannii,NA,Area_mm2,2488.9090099585937,2
SG01,SG01_HR,D57T61,NA,Calophyllum teysmannii,NA,LDMC,0.45154767459947115,1
SG01,SG01_HR,D57T61,NA,Calophyllum teysmannii,NA,PL,9.741393907072824,2
SG01,SG01_HR,D57T61,NA,Calophyllum teysmannii,NA,SLA,8.943198515975112,2
SG01,SG01_HR,D57T61,NA,Calophyllum teysmannii,NA,Th,0.303,2
SG01,SG01_HR,D57T67,NA,Psydrax sp. 10,NA,LDMC,0.4314424840321255,3
SG01,SG01_HR,D57T67,NA,Psydrax sp. 10,NA,Th,0.16033333333333333,3
SG01,SG01_HR,D57T81,NA,Glochidion lutescens,NA,Area_mm2,5597.563497193866,3
SG01,SG01_HR,D57T81,NA,Glochidion lutescens,NA,LDMC,0.41569755147251486,3
SG01,SG01_HR,D57T81,NA,Glochidion lutescens,NA,PL,8.730742016297386,3
SG01,SG01_HR,D57T81,NA,Glochidion lutescens,NA,SLA,9.710227860438513,3
SG01,SG01_HR,D57T81,NA,Glochidion lutescens,NA,Th,0.29633333333333334,3
SG01,SG01_HR,D57T83,NA,Decaspermum parviflorum,NA,Area_mm2,1257.416844694356,3
SG01,SG01_HR,D57T83,NA,Decaspermum parviflorum,NA,LDMC,0.3267590252610209,3
SG01,SG01_HR,D57T83,NA,Decaspermum parviflorum,NA,SLA,15.398567193546445,3
SG01,SG01_HR,D57T83,NA,Decaspermum parviflorum,NA,Th,0.25,3
SG01,SG01_HR,DoverTSauropus,NA,Sauropus androgynus,NA,Area_mm2,1394.013943574689,3
SG01,SG01_HR,DoverTSauropus,NA,Sauropus androgynus,NA,LDMC,0.24423092612303818,3
SG01,SG01_HR,DoverTSauropus,NA,Sauropus androgynus,NA,SLA,55.561072646939074,3
SG01,SG01_HR,DoverTSauropus,NA,Sauropus androgynus,NA,Th,0.11666666666666667,3
SG01,SG01_HR,E10T2,NA,Calophyllum tetrapterum,NA,Area_mm2,1949.4154632778177,3
SG01,SG01_HR,E10T2,NA,Calophyllum tetrapterum,NA,LDMC,0.44340209879737175,3
